Label,EMPLOYMENT STATUS_Population 16 years and over,EMPLOYMENT STATUS_In labor force,EMPLOYMENT STATUS_Civilian labor force,EMPLOYMENT STATUS_Employed,EMPLOYMENT STATUS_Unemployed,EMPLOYMENT STATUS_Armed Forces,EMPLOYMENT STATUS_Not in labor force,EMPLOYMENT STATUS_Civilian labor force,EMPLOYMENT STATUS_Unemployment Rate,EMPLOYMENT STATUS_Females 16 years and over,EMPLOYMENT STATUS_In labor force,EMPLOYMENT STATUS_Civilian labor force,EMPLOYMENT STATUS_Employed,EMPLOYMENT STATUS_Own children of the householder under 6 years,EMPLOYMENT STATUS_All parents in family in labor force,EMPLOYMENT STATUS_Own children of the householder 6 to 17 years,EMPLOYMENT STATUS_All parents in family in labor force,COMMUTING TO WORK_Workers 16 years and over,"COMMUTING TO WORK_Car, truck, or van -- drove alone","COMMUTING TO WORK_Car, truck, or van -- carpooled",COMMUTING TO WORK_Public transportation (excluding taxicab),COMMUTING TO WORK_Walked,COMMUTING TO WORK_Other means,COMMUTING TO WORK_Worked from home,COMMUTING TO WORK_Mean travel time to work (minutes),OCCUPATION_Civilian employed population 16 years and over,"OCCUPATION_Management, business, science, and arts occupations",OCCUPATION_Service occupations,OCCUPATION_Sales and office occupations,"OCCUPATION_Natural resources, construction, and maintenance occupations","OCCUPATION_Production, transportation, and material moving occupations",INDUSTRY_Civilian employed population 16 years and over,"INDUSTRY_Agriculture, forestry, fishing and hunting, and mining",INDUSTRY_Construction,INDUSTRY_Manufacturing,INDUSTRY_Wholesale trade,INDUSTRY_Retail trade,"INDUSTRY_Transportation and warehousing, and utilities",INDUSTRY_Information,"INDUSTRY_Finance and insurance, and real estate and rental and leasing","INDUSTRY_Professional, scientific, and management, and administrative and waste management services","INDUSTRY_Educational services, and health care and social assistance","INDUSTRY_Arts, entertainment, and recreation, and accommodation and food services","INDUSTRY_Other services, except public administration",INDUSTRY_Public administration,CLASS OF WORKER_Civilian employed population 16 years and over,CLASS OF WORKER_Private wage and salary workers,CLASS OF WORKER_Government workers,CLASS OF WORKER_Self-employed in own not incorporated business workers,CLASS OF WORKER_Unpaid family workers,INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Total households,"INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Less than $10,000","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$10,000 to $14,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$15,000 to $24,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$25,000 to $34,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$35,000 to $49,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$50,000 to $74,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$75,000 to $99,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$100,000 to $149,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$150,000 to $199,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$200,000 or more",INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Median household income (dollars),INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Mean household income (dollars),INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_With earnings,INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Mean earnings (dollars),INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_With Social Security,INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Mean Social Security income (dollars),INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_With retirement income,INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Mean retirement income (dollars),INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_With Supplemental Security Income,INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Mean Supplemental Security Income (dollars),INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_With cash public assistance income,INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Mean cash public assistance income (dollars),INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_With Food Stamp/SNAP benefits in the past 12 months,INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Families,"INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Less than $10,000","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$10,000 to $14,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$15,000 to $24,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$25,000 to $34,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$35,000 to $49,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$50,000 to $74,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$75,000 to $99,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$100,000 to $149,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$150,000 to $199,999","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_$200,000 or more",INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Median family income (dollars),INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Mean family income (dollars),INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Per capita income (dollars),INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Nonfamily households,INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Median nonfamily income (dollars),INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Mean nonfamily income (dollars),INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Median earnings for workers (dollars),"INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Median earnings for male full-time, year-round workers (dollars)","INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS)_Median earnings for female full-time, year-round workers (dollars)",HEALTH INSURANCE COVERAGE_Civilian noninstitutionalized population,HEALTH INSURANCE COVERAGE_With health insurance coverage,HEALTH INSURANCE COVERAGE_With private health insurance,HEALTH INSURANCE COVERAGE_With public coverage,HEALTH INSURANCE COVERAGE_No health insurance coverage,HEALTH INSURANCE COVERAGE_Civilian noninstitutionalized population under 19 years,HEALTH INSURANCE COVERAGE_No health insurance coverage,HEALTH INSURANCE COVERAGE_Civilian noninstitutionalized population 19 to 64 years,HEALTH INSURANCE COVERAGE_In labor force:,HEALTH INSURANCE COVERAGE_Employed:,HEALTH INSURANCE COVERAGE_With health insurance coverage,HEALTH INSURANCE COVERAGE_,HEALTH INSURANCE COVERAGE_,HEALTH INSURANCE COVERAGE_No health insurance coverage,HEALTH INSURANCE COVERAGE_Unemployed:,HEALTH INSURANCE COVERAGE_With health insurance coverage,HEALTH INSURANCE COVERAGE_,HEALTH INSURANCE COVERAGE_,HEALTH INSURANCE COVERAGE_No health insurance coverage,HEALTH INSURANCE COVERAGE_Not in labor force:,HEALTH INSURANCE COVERAGE_With health insurance coverage,HEALTH INSURANCE COVERAGE_With private health insurance,HEALTH INSURANCE COVERAGE_With public coverage,HEALTH INSURANCE COVERAGE_No health insurance coverage,BELOW POVERTY LEVEL_All families,BELOW POVERTY LEVEL_With related children of the householder under 18 years,BELOW POVERTY LEVEL_With related children of the householder under 5 years only,BELOW POVERTY LEVEL_Married couple families,BELOW POVERTY LEVEL_With related children of the householder under 18 years,BELOW POVERTY LEVEL_With related children of the householder under 5 years only,"BELOW POVERTY LEVEL_Families with female householder, no spouse present",BELOW POVERTY LEVEL_With related children of the householder under 18 years,BELOW POVERTY LEVEL_With related children of the householder under 5 years only,BELOW POVERTY LEVEL_All people,BELOW POVERTY LEVEL_Under 18 years,BELOW POVERTY LEVEL_Related children of the householder under 18 years,BELOW POVERTY LEVEL_Related children of the householder under 5 years,BELOW POVERTY LEVEL_Related children of the householder 5 to 17 years,BELOW POVERTY LEVEL_18 years and over,BELOW POVERTY LEVEL_18 to 64 years,BELOW POVERTY LEVEL_65 years and over,BELOW POVERTY LEVEL_People in families,BELOW POVERTY LEVEL_Unrelated individuals 15 years and over
"Champaign County, Illinois","170,059",62.70%,62.60%,59.80%,2.80%,0.10%,37.30%,"106,464",4.50%,"86,049",61.70%,61.70%,59.30%,"14,311",82.80%,"23,718",80.10%,"98,974",62.20%,7.40%,3.50%,7.20%,1.40%,18.40%,(X),"101,640",50.40%,14.50%,18.00%,5.90%,11.20%,"101,640",1.40%,4.10%,8.20%,1.80%,10.30%,3.00%,1.70%,4.10%,10.00%,40.70%,8.10%,4.00%,2.80%,"101,640",66.50%,29.40%,3.90%,0.20%,"84,248",11.70%,3.10%,7.50%,6.10%,15.90%,16.90%,11.30%,14.50%,8.00%,5.00%,(X),(X),81.30%,(X),21.20%,(X),20.40%,(X),3.10%,(X),2.20%,(X),9.10%,"44,253",2.50%,2.20%,4.00%,3.50%,12.10%,18.20%,15.40%,20.50%,13.80%,7.80%,(X),(X),(X),"39,995",(X),(X),(X),(X),(X),"204,475",94.90%,77.00%,28.40%,5.10%,"47,110",3.90%,"130,658","97,176","93,005",94.60%,84.70%,11.80%,5.40%,"4,171",79.60%,50.90%,28.80%,20.40%,"33,482",93.10%,77.40%,18.40%,6.90%,6.30%,8.30%,18.00%,3.10%,1.80%,3.70%,14.70%,19.70%,34.90%,14.90%,7.10%,7.10%,14.60%,3.70%,16.80%,19.10%,6.10%,5.50%,36.70%
"Cook County, Illinois","4,187,374",65.60%,65.60%,59.80%,5.80%,0.00%,34.40%,"2,745,204",8.80%,"2,163,298",61.10%,61.10%,55.50%,"336,152",68.90%,"726,192",71.90%,"2,452,019",54.20%,7.40%,8.00%,3.60%,3.00%,23.80%,(X),"2,503,321",46.70%,15.80%,18.70%,5.70%,13.10%,"2,503,321",0.20%,4.60%,9.80%,2.40%,9.20%,7.50%,2.00%,8.50%,15.80%,23.90%,7.90%,4.50%,3.70%,"2,503,321",82.40%,12.30%,5.00%,0.30%,"2,072,143",7.70%,3.50%,7.60%,7.30%,10.00%,15.70%,12.40%,16.10%,8.00%,11.60%,(X),(X),78.30%,(X),26.60%,(X),19.50%,(X),4.90%,(X),4.10%,(X),16.00%,"1,208,177",4.30%,2.00%,5.10%,6.60%,9.20%,14.80%,12.60%,19.30%,10.40%,15.80%,(X),(X),(X),"863,966",(X),(X),(X),(X),(X),"5,127,986",91.10%,64.80%,35.40%,8.90%,"1,173,816",3.50%,"3,167,540","2,540,042","2,321,611",89.20%,81.30%,9.80%,10.80%,"218,431",79.70%,40.00%,42.90%,20.30%,"627,498",82.00%,46.40%,39.10%,18.00%,10.20%,15.60%,11.00%,5.60%,7.80%,3.90%,23.20%,33.00%,36.00%,13.80%,19.00%,18.80%,19.40%,18.70%,12.40%,12.40%,12.60%,11.30%,22.60%
"DeKalb County, Illinois","81,202",69.90%,69.90%,63.10%,6.70%,0.00%,30.10%,"56,733",9.60%,"40,526",63.90%,63.90%,56.50%,"5,989",58.90%,"15,276",70.90%,"50,327",76.20%,6.50%,0.30%,3.90%,1.60%,11.50%,(X),"51,268",36.20%,17.80%,19.60%,9.00%,17.50%,"51,268",1.80%,6.10%,14.70%,1.90%,11.20%,6.20%,0.70%,2.10%,10.30%,29.90%,8.20%,3.70%,3.20%,"51,268",76.50%,17.40%,6.00%,0.10%,"38,916",6.00%,3.90%,7.10%,10.40%,11.90%,16.60%,13.70%,17.90%,7.70%,4.80%,(X),(X),78.60%,(X),26.50%,(X),23.50%,(X),3.00%,(X),5.70%,(X),14.10%,"25,534",7.20%,0.90%,4.30%,6.40%,11.40%,15.00%,16.90%,21.00%,9.80%,7.10%,(X),(X),(X),"13,382",(X),(X),(X),(X),(X),"99,875",94.50%,72.80%,34.00%,5.50%,"23,992",1.60%,"62,871","51,543","46,980",93.10%,82.50%,13.50%,6.90%,"4,563",87.90%,40.80%,47.10%,12.10%,"11,328",88.20%,55.60%,36.90%,11.80%,12.40%,20.00%,7.10%,5.30%,7.00%,0.00%,31.90%,43.40%,22.90%,15.70%,22.20%,22.00%,28.10%,20.10%,13.80%,15.50%,5.80%,12.00%,29.50%
"DuPage County, Illinois","743,605",68.10%,68.10%,64.00%,4.10%,0.00%,31.90%,"506,302",6.10%,"378,496",62.20%,62.20%,58.90%,"63,193",69.60%,"138,514",74.10%,"468,211",61.60%,6.70%,2.10%,1.50%,1.40%,26.70%,(X),"475,620",49.90%,11.90%,22.40%,5.00%,10.70%,"475,620",0.30%,4.90%,12.10%,3.50%,10.30%,5.70%,2.10%,9.40%,16.30%,21.40%,7.10%,4.20%,2.60%,"475,620",85.30%,10.70%,4.00%,0.10%,"350,639",4.10%,2.00%,4.60%,4.90%,7.30%,14.40%,12.90%,20.40%,11.60%,17.80%,(X),(X),81.60%,(X),27.50%,(X),22.80%,(X),2.50%,(X),2.90%,(X),7.40%,"244,492",2.40%,1.10%,3.20%,3.30%,5.60%,12.30%,11.90%,22.80%,14.50%,23.10%,(X),(X),(X),"106,147",(X),(X),(X),(X),(X),"917,694",95.20%,79.90%,26.70%,4.80%,"218,634",2.40%,"548,408","456,665","431,052",94.00%,89.20%,6.40%,6.00%,"25,613",84.00%,56.40%,30.10%,16.00%,"91,743",91.30%,70.40%,25.50%,8.70%,5.30%,7.00%,6.00%,2.70%,2.40%,1.90%,16.70%,25.40%,23.20%,6.90%,7.70%,7.50%,7.40%,7.60%,6.70%,6.30%,8.00%,5.10%,16.50%
"Kane County, Illinois","404,583",69.60%,69.50%,65.10%,4.30%,0.10%,30.40%,"281,013",6.20%,"203,388",64.40%,64.40%,61.00%,"36,782",75.30%,"84,968",76.40%,"258,391",68.30%,7.70%,0.80%,1.50%,1.60%,20.10%,(X),"263,454",37.30%,15.90%,22.80%,6.70%,17.30%,"263,454",0.20%,5.70%,16.10%,3.70%,11.10%,6.40%,1.90%,6.50%,12.50%,20.70%,8.50%,3.70%,3.00%,"263,454",83.00%,12.90%,4.00%,0.10%,"183,427",3.10%,2.50%,4.30%,6.30%,9.60%,14.90%,13.60%,20.60%,12.30%,12.90%,(X),(X),82.10%,(X),27.70%,(X),23.10%,(X),3.20%,(X),3.90%,(X),11.30%,"133,082",1.30%,1.70%,2.40%,5.00%,7.70%,14.70%,14.30%,22.00%,14.10%,16.80%,(X),(X),(X),"50,345",(X),(X),(X),(X),(X),"510,927",93.30%,73.60%,30.00%,6.70%,"132,077",2.20%,"303,912","254,982","239,530",91.40%,84.80%,8.80%,8.60%,"15,452",76.40%,47.70%,32.60%,23.60%,"48,930",86.80%,60.60%,30.50%,13.20%,6.00%,9.90%,9.50%,2.40%,4.20%,1.70%,23.10%,33.70%,36.00%,8.50%,12.90%,12.40%,13.20%,12.10%,7.00%,7.00%,7.20%,7.00%,17.40%
"Kankakee County, Illinois","85,581",61.60%,61.60%,58.60%,3.10%,0.00%,38.40%,"52,758",5.00%,"43,559",60.70%,60.70%,57.30%,"7,498",86.60%,"14,904",69.10%,"48,699",83.40%,6.30%,0.80%,2.40%,1.30%,5.90%,(X),"50,128",31.80%,20.30%,19.70%,12.20%,16.00%,"50,128",2.00%,6.70%,12.00%,1.80%,12.80%,6.30%,1.10%,5.80%,7.80%,26.10%,10.20%,3.80%,3.60%,"50,128",83.10%,12.40%,4.50%,0.00%,"41,020",7.00%,4.10%,6.40%,9.10%,13.40%,17.90%,11.60%,18.40%,7.30%,4.70%,(X),(X),71.90%,(X),34.50%,(X),24.20%,(X),6.40%,(X),2.30%,(X),15.00%,"26,461",2.90%,2.30%,4.20%,7.30%,13.50%,21.90%,13.30%,19.40%,9.50%,5.70%,(X),(X),(X),"14,559",(X),(X),(X),(X),(X),"105,367",94.30%,67.00%,39.50%,5.70%,"25,737",2.40%,"60,889","46,935","44,867",92.90%,82.80%,11.50%,7.10%,"2,068",78.70%,40.00%,41.10%,21.30%,"13,954",88.40%,47.70%,49.40%,11.60%,8.50%,12.90%,14.60%,5.00%,7.10%,10.90%,17.90%,22.70%,32.50%,13.00%,16.20%,16.20%,18.90%,15.20%,12.10%,12.00%,12.10%,9.30%,26.20%
"Kendall County, Illinois","102,325",70.60%,69.80%,67.10%,2.70%,0.80%,29.40%,"71,453",3.90%,"51,385",65.30%,65.30%,63.50%,"9,966",72.30%,"26,620",77.30%,"67,058",73.80%,6.10%,0.00%,0.00%,1.30%,18.80%,(X),"68,651",32.60%,16.90%,25.20%,7.90%,17.50%,"68,651",0.10%,7.00%,8.70%,2.50%,14.40%,10.80%,2.70%,5.50%,10.20%,19.00%,10.40%,3.70%,4.90%,"68,651",83.40%,12.10%,4.50%,0.00%,"44,208",0.90%,3.40%,1.90%,3.10%,11.50%,19.80%,13.60%,24.10%,12.60%,9.10%,(X),(X),89.50%,(X),27.60%,(X),19.70%,(X),2.80%,(X),2.30%,(X),12.90%,"34,355",1.10%,3.00%,0.60%,3.00%,9.20%,19.20%,14.00%,28.30%,12.00%,9.50%,(X),(X),(X),"9,853",(X),(X),(X),(X),(X),"133,727",96.40%,79.50%,28.20%,3.60%,"39,750",0.40%,"79,629","63,904","61,718",94.80%,88.60%,10.30%,5.20%,"2,186",95.80%,42.90%,53.00%,4.20%,"15,725",92.00%,60.00%,33.00%,8.00%,4.60%,8.10%,4.20%,0.30%,0.70%,0.00%,24.90%,31.60%,35.70%,6.40%,7.70%,7.70%,8.60%,7.50%,5.80%,6.40%,2.80%,4.90%,15.90%
"Lake County, Illinois","566,193",67.40%,65.20%,61.00%,4.30%,2.10%,32.60%,"369,268",6.50%,"282,694",60.80%,60.20%,56.30%,"45,592",67.60%,"117,931",71.40%,"349,862",64.30%,8.70%,1.00%,3.10%,1.40%,21.40%,(X),"345,186",47.00%,15.20%,20.00%,5.60%,12.10%,"345,186",0.40%,5.10%,15.30%,3.70%,11.10%,4.30%,1.30%,9.00%,14.50%,20.80%,8.00%,3.80%,2.70%,"345,186",84.70%,10.90%,4.20%,0.20%,"254,744",4.40%,2.00%,5.20%,5.50%,7.80%,14.20%,12.40%,19.10%,10.50%,19.00%,(X),(X),81.90%,(X),26.40%,(X),24.00%,(X),3.60%,(X),3.10%,(X),9.50%,"183,094",2.00%,1.00%,3.20%,4.10%,6.80%,13.10%,12.00%,21.50%,12.80%,23.60%,(X),(X),(X),"71,650",(X),(X),(X),(X),(X),"693,821",92.80%,76.00%,27.90%,7.20%,"177,956",3.00%,"409,433","331,992","311,163",90.60%,86.30%,6.60%,9.40%,"20,829",84.10%,57.70%,31.30%,15.90%,"77,441",86.50%,66.90%,24.80%,13.50%,5.60%,8.30%,4.20%,3.50%,4.90%,1.60%,15.20%,21.30%,22.00%,8.40%,10.20%,10.20%,12.40%,9.50%,7.80%,7.80%,8.00%,6.20%,21.50%
"LaSalle County, Illinois","89,527",61.50%,61.50%,57.00%,4.40%,0.00%,38.50%,"55,027",7.20%,"43,576",55.70%,55.60%,50.80%,"6,600",59.70%,"15,503",76.10%,"50,139",83.20%,8.40%,0.40%,1.90%,1.10%,4.90%,(X),"51,057",30.30%,18.40%,16.00%,10.70%,24.70%,"51,057",3.30%,5.90%,17.40%,3.50%,11.60%,8.00%,1.00%,5.10%,7.50%,24.30%,5.50%,4.10%,2.80%,"51,057",78.90%,15.40%,5.60%,0.10%,"44,972",8.80%,3.80%,8.40%,9.90%,8.10%,17.90%,14.70%,16.40%,8.20%,3.70%,(X),(X),70.10%,(X),36.20%,(X),30.10%,(X),4.60%,(X),1.70%,(X),14.90%,"27,479",5.80%,2.60%,3.50%,6.20%,8.90%,18.90%,17.50%,22.30%,9.40%,4.90%,(X),(X),(X),"17,493",(X),(X),(X),(X),(X),"106,061",95.30%,69.90%,39.50%,4.70%,"23,749",3.20%,"61,601","49,154","45,816",95.30%,84.90%,12.40%,4.70%,"3,338",64.20%,23.80%,40.50%,35.80%,"12,447",92.50%,58.20%,38.30%,7.50%,11.90%,22.70%,30.70%,4.10%,8.60%,6.30%,43.10%,59.10%,81.10%,13.70%,22.60%,22.20%,31.60%,19.20%,11.30%,11.70%,10.10%,11.40%,22.40%
"McHenry County, Illinois","248,395",70.10%,70.10%,65.70%,4.40%,0.00%,29.90%,"174,051",6.20%,"125,325",64.90%,64.90%,60.30%,"18,881",68.10%,"50,515",77.70%,"160,250",71.60%,5.10%,0.70%,1.30%,1.00%,20.30%,(X),"163,224",41.90%,13.10%,22.40%,9.70%,12.80%,"163,224",0.50%,8.30%,15.80%,3.80%,11.40%,4.40%,1.80%,8.10%,10.10%,20.90%,7.10%,4.40%,3.50%,"163,224",82.50%,13.10%,4.20%,0.10%,"116,768",3.10%,1.60%,5.40%,5.90%,9.00%,16.40%,14.00%,21.20%,11.60%,11.90%,(X),(X),82.20%,(X),28.50%,(X),25.00%,(X),3.10%,(X),2.10%,(X),5.90%,"84,860",1.60%,0.60%,2.90%,3.90%,6.50%,15.50%,14.70%,25.50%,13.30%,15.50%,(X),(X),(X),"31,908",(X),(X),(X),(X),(X),"309,809",95.60%,78.80%,27.10%,4.40%,"74,931",2.20%,"187,038","157,755","148,799",95.00%,89.40%,7.10%,5.00%,"8,956",84.70%,53.70%,33.60%,15.30%,"29,283",89.60%,65.30%,28.60%,10.40%,3.70%,4.40%,5.80%,2.80%,3.30%,1.90%,8.50%,12.40%,47.80%,5.60%,5.10%,5.10%,7.10%,4.50%,5.80%,5.50%,6.80%,3.40%,19.00%
"McLean County, Illinois","138,324",65.10%,65.10%,62.70%,2.40%,0.10%,34.90%,"89,983",3.70%,"70,416",61.80%,61.80%,59.50%,"10,730",69.00%,"23,743",80.60%,"85,070",63.10%,8.30%,0.40%,3.80%,1.10%,23.20%,(X),"86,681",47.70%,14.10%,20.90%,7.60%,9.80%,"86,681",1.40%,4.10%,7.80%,1.90%,10.80%,4.10%,0.90%,19.80%,8.50%,26.40%,8.40%,3.70%,2.20%,"86,681",81.30%,13.80%,4.90%,0.00%,"69,263",8.90%,4.10%,5.90%,8.70%,10.60%,15.60%,12.00%,17.40%,6.90%,9.80%,(X),(X),76.60%,(X),23.30%,(X),21.60%,(X),3.20%,(X),2.80%,(X),9.70%,"38,602",3.70%,0.80%,2.50%,5.10%,8.70%,14.50%,13.50%,24.20%,11.30%,15.60%,(X),(X),(X),"30,661",(X),(X),(X),(X),(X),"170,056",94.80%,76.40%,28.00%,5.20%,"40,285",2.40%,"105,467","82,077","79,307",92.70%,87.30%,6.60%,7.30%,"2,770",83.60%,49.60%,34.00%,16.40%,"23,390",93.10%,63.80%,35.00%,6.90%,7.40%,10.20%,4.90%,2.70%,3.10%,0.00%,30.60%,29.10%,60.60%,14.40%,12.10%,11.90%,14.40%,11.00%,15.00%,16.10%,10.60%,8.10%,31.80%
"Macon County, Illinois","82,176",56.80%,56.80%,50.40%,6.30%,0.10%,43.20%,"46,642",11.10%,"43,400",53.20%,53.20%,47.20%,"7,443",78.00%,"14,506",73.50%,"40,839",78.50%,8.20%,0.90%,1.80%,1.10%,9.60%,(X),"41,444",31.30%,18.80%,20.50%,9.50%,19.80%,"41,444",2.80%,5.70%,16.10%,2.20%,10.40%,7.00%,0.90%,4.70%,7.30%,21.80%,11.10%,5.30%,4.60%,"41,444",83.40%,12.10%,4.40%,0.10%,"43,914",11.20%,3.60%,10.10%,9.00%,18.80%,13.20%,12.20%,14.50%,3.30%,4.20%,(X),(X),66.60%,(X),37.90%,(X),31.40%,(X),5.90%,(X),3.60%,(X),20.40%,"25,535",6.50%,0.90%,6.20%,8.10%,14.40%,15.40%,16.00%,21.20%,4.80%,6.40%,(X),(X),(X),"18,379",(X),(X),(X),(X),(X),"100,449",94.40%,65.60%,45.60%,5.60%,"24,565",6.10%,"54,769","41,538","36,722",94.30%,83.90%,14.70%,5.70%,"4,816",79.60%,36.80%,47.30%,20.40%,"13,231",92.70%,47.80%,53.50%,7.30%,12.00%,21.50%,22.40%,7.40%,15.50%,15.80%,27.20%,37.80%,23.00%,17.60%,21.80%,21.00%,11.50%,24.60%,16.30%,18.70%,10.10%,13.70%,30.90%
"Madison County, Illinois","214,065",61.90%,61.90%,58.40%,3.50%,0.00%,38.10%,"132,521",5.70%,"110,941",57.10%,57.10%,54.20%,"17,263",68.60%,"38,017",72.10%,"122,466",77.70%,4.60%,0.60%,0.70%,0.90%,15.50%,(X),"125,009",40.90%,16.00%,19.80%,9.00%,14.50%,"125,009",1.00%,4.80%,11.70%,2.40%,10.90%,8.40%,1.60%,6.10%,12.60%,24.00%,8.00%,4.10%,4.50%,"125,009",81.70%,14.20%,4.10%,0.00%,"109,818",4.90%,4.50%,7.10%,8.10%,11.70%,19.90%,12.80%,16.70%,7.70%,6.50%,(X),(X),73.50%,(X),33.00%,(X),28.50%,(X),5.90%,(X),2.50%,(X),13.80%,"67,972",1.90%,2.30%,3.50%,6.60%,10.50%,18.10%,14.60%,22.30%,10.90%,9.30%,(X),(X),(X),"41,846",(X),(X),(X),(X),(X),"262,106",95.40%,71.50%,37.60%,4.60%,"61,009",1.30%,"154,260","121,516","114,767",94.30%,86.30%,11.40%,5.70%,"6,749",75.80%,39.60%,40.40%,24.20%,"32,744",90.70%,51.60%,47.30%,9.30%,6.40%,11.10%,15.70%,3.80%,7.20%,5.50%,14.40%,19.20%,31.60%,11.20%,15.00%,14.90%,14.60%,15.00%,10.10%,10.10%,9.90%,7.90%,23.50%
"Peoria County, Illinois","140,811",61.50%,61.20%,57.10%,4.20%,0.20%,38.50%,"86,235",6.80%,"72,862",57.40%,57.00%,53.40%,"13,850",82.20%,"27,202",73.60%,"78,823",71.90%,9.60%,0.60%,1.80%,0.50%,15.70%,(X),"80,379",46.70%,16.50%,19.00%,6.60%,11.30%,"80,379",1.20%,6.20%,14.20%,2.30%,10.20%,5.00%,1.00%,6.00%,10.80%,28.20%,8.20%,3.60%,3.10%,"80,379",82.40%,11.50%,6.10%,0.00%,"79,307",7.10%,5.90%,8.50%,9.20%,13.60%,19.50%,10.80%,13.70%,5.30%,6.40%,(X),(X),75.70%,(X),29.50%,(X),24.30%,(X),5.30%,(X),4.20%,(X),20.20%,"47,473",4.00%,3.70%,5.60%,7.30%,11.60%,19.10%,13.20%,18.10%,7.30%,10.10%,(X),(X),(X),"31,834",(X),(X),(X),(X),(X),"176,805",93.60%,65.70%,42.10%,6.40%,"45,379",1.00%,"100,673","78,149","72,944",90.60%,81.70%,12.00%,9.40%,"5,205",80.10%,23.60%,61.00%,19.90%,"22,524",87.60%,48.00%,46.70%,12.40%,11.60%,16.50%,17.30%,4.50%,5.50%,0.00%,29.20%,35.60%,30.90%,16.90%,22.20%,21.80%,26.90%,19.90%,15.30%,17.50%,8.00%,13.60%,27.90%
